record_id,region_name,location_name,country,latitude,longitude,elevation_m,month,year,inundated_area_km2,total_floodplain_area_km2,inundation_fraction,flood_duration_days,water_depth_cm,river_stage_m,rainfall_mm,flood_frequency_class,wetland_habitat_type,vegetation_type,seasonal_flooding,permanent_water_present,suitable_for_rice,suitable_for_wetland_crops,suitable_for_trees,flood_adapted_plants_recommended
637,Bananal,Location_0637,Brazil,-12.2396,-50.8861,160,Jan,1983,6321,20000,0.316,27,92,5.13,322,Frequent,Savanna,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
638,Llanos_de_Mojos,Location_0638,Bolivia,-15.0415,-62.044,85,Mar,1985,33755,60000,0.563,27,137,3.34,398,Annual,Open_Water,Palm_Swamp,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
639,Llanos_de_Mojos,Location_0639,Bolivia,-12.8823,-61.3575,104,Sep,1979,6032,60000,0.101,0,66,6.12,65,Occasional,Savanna,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
640,Pantanal,Location_0640,Brazil,-16.6309,-57.9391,101,Jul,1982,39662,140000,0.283,5,7,6.38,85,Occasional,Swamp,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
641,Llanos_de_Mojos,Location_0641,Bolivia,-14.3247,-66.6099,88,Mar,1980,35880,60000,0.598,24,95,8.25,198,Annual,Savanna,Mixed,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
642,Llanos_de_Mojos,Location_0642,Bolivia,-14.2654,-63.5652,131,Oct,1982,11511,60000,0.192,2,2,0.97,42,Occasional,Open_Water,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
643,Bananal,Location_0643,Brazil,-12.8778,-51.054,167,Apr,1982,5940,20000,0.297,15,57,2.15,178,Occasional,Swamp,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
644,Pantanal,Location_0644,Brazil,-18.0649,-57.295,86,May,1983,112907,140000,0.806,16,267,9.23,355,Permanent,Floodplain_Forest,Forest,No,Yes,No,No,No,Aquatic_Plants_Only
645,Bananal,Location_0645,Brazil,-11.8699,-51.8219,106,Feb,1985,6820,20000,0.341,22,115,9.04,363,Frequent,Riparian,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
646,Llanos_de_Mojos,Location_0646,Bolivia,-15.6896,-62.1703,192,Oct,1980,10045,60000,0.167,6,62,4.66,80,Occasional,Marsh,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
647,Pantanal,Location_0647,Brazil,-17.3892,-57.1178,186,Aug,1981,20025,140000,0.143,8,53,3.87,60,Occasional,Marsh,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
648,Roraima,Location_0648,Brazil,3.1984,-59.7452,145,Jul,1983,644,5000,0.129,10,11,11.36,89,Occasional,Open_Water,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
649,Bananal,Location_0649,Brazil,-12.1044,-51.4093,99,May,1985,6268,20000,0.313,18,64,3.04,351,Frequent,Savanna,Sedges,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
650,Llanos_de_Mojos,Location_0650,Bolivia,-13.5075,-64.265,161,Dec,1985,37005,60000,0.617,15,278,2.65,235,Annual,Floodplain_Forest,Mixed,Yes,No,No,No,No,Aquatic_Plants_Only
651,Pantanal,Location_0651,Brazil,-16.5081,-55.0573,52,Jul,1981,34340,140000,0.245,9,0,11.08,77,Occasional,Floodplain_Forest,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
652,Pantanal,Location_0652,Brazil,-18.6466,-55.6835,154,Jun,1982,28164,140000,0.201,10,37,3.85,67,Occasional,Open_Water,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
653,Llanos_de_Mojos,Location_0653,Bolivia,-15.2164,-61.1449,139,Oct,1983,15697,60000,0.262,1,1,8.52,35,Occasional,Floodplain_Forest,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
654,Bananal,Location_0654,Brazil,-14.4378,-51.3535,138,Oct,1986,1749,20000,0.087,9,42,11.94,38,Rare,Riparian,Palm_Swamp,No,No,No,No,Yes,Standard_Crops_OK
655,Pantanal,Location_0655,Brazil,-17.619,-56.2386,113,Nov,1985,80693,140000,0.576,22,66,9.15,166,Annual,Riparian,Palm_Swamp,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
656,Pantanal,Location_0656,Brazil,-20.0864,-57.4882,146,Jan,1985,74954,140000,0.535,15,148,8.67,332,Annual,Marsh,Sedges,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
657,Llanos_Orinoco,Location_0657,Venezuela,6.2426,-69.4749,91,May,1985,15721,40000,0.393,20,75,7.01,364,Frequent,Marsh,Aquatic,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
658,Amazon_Mainstem,Location_0658,Brazil,-3.7172,-52.9191,100,Dec,1980,15746,50000,0.315,29,93,11.87,234,Frequent,Swamp,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
659,Pantanal,Location_0659,Brazil,-19.1332,-57.5456,64,Sep,1985,41177,140000,0.294,4,11,6.51,49,Occasional,Marsh,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
660,Pantanal,Location_0660,Brazil,-16.9023,-57.1117,87,Aug,1982,26894,140000,0.192,3,44,1.07,89,Occasional,Floodplain_Forest,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
661,Llanos_Orinoco,Location_0661,Venezuela,7.7952,-68.325,162,Jan,1980,19925,40000,0.498,29,74,5.04,249,Frequent,Savanna,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
662,Amazon_Mainstem,Location_0662,Brazil,-2.6461,-60.3094,127,Sep,1986,2537,50000,0.051,0,56,1.72,23,Rare,Open_Water,Forest,No,No,No,No,Yes,Standard_Crops_OK
663,Llanos_Orinoco,Location_0663,Venezuela,9.0253,-66.2943,225,Mar,1979,21182,40000,0.53,20,140,3.53,225,Annual,Floodplain_Forest,Aquatic,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
664,Llanos_Orinoco,Location_0664,Venezuela,4.8042,-68.4286,143,Apr,1979,12015,40000,0.3,16,51,10.55,360,Occasional,Savanna,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
665,Pantanal,Location_0665,Brazil,-19.9389,-56.7738,181,Oct,1983,20509,140000,0.146,0,78,2.61,83,Occasional,Marsh,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
666,Bananal,Location_0666,Brazil,-13.0845,-49.7517,66,Oct,1987,2111,20000,0.106,4,16,8.6,73,Occasional,Marsh,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
667,Bananal,Location_0667,Brazil,-12.3698,-51.9317,186,May,1979,8404,20000,0.42,15,72,1.24,307,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
668,Pantanal,Location_0668,Brazil,-18.9106,-56.718,78,Apr,1985,125896,140000,0.899,22,142,8.35,300,Permanent,Floodplain_Forest,Forest,No,Yes,No,No,No,Aquatic_Plants_Only
669,Llanos_Orinoco,Location_0669,Venezuela,5.6725,-70.1262,61,Jun,1982,4111,40000,0.103,3,2,7.0,89,Occasional,Riparian,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
670,Amazon_Mainstem,Location_0670,Brazil,-4.2282,-54.4276,181,Mar,1987,31055,50000,0.621,16,179,1.28,299,Annual,Riparian,Palm_Swamp,Yes,No,Yes,No,No,Aquatic_Plants_Only
671,Llanos_de_Mojos,Location_0671,Bolivia,-14.4628,-62.5507,185,Aug,1982,17744,60000,0.296,1,15,1.89,53,Occasional,Savanna,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
672,Roraima,Location_0672,Brazil,3.3217,-59.8283,72,Nov,1985,1479,5000,0.296,17,33,8.42,232,Occasional,Riparian,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
673,Roraima,Location_0673,Brazil,3.2204,-59.4155,161,Apr,1987,1502,5000,0.3,20,74,6.04,192,Occasional,Marsh,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
674,Roraima,Location_0674,Brazil,3.9759,-59.2269,158,Jul,1987,334,5000,0.067,6,44,9.91,68,Rare,Swamp,Palm_Swamp,No,No,No,No,Yes,Standard_Crops_OK
675,Amazon_Mainstem,Location_0675,Brazil,-3.0973,-54.9753,227,May,1985,25599,50000,0.512,19,138,6.28,261,Annual,Swamp,Sedges,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
676,Roraima,Location_0676,Brazil,2.7878,-59.2948,248,May,1980,2420,5000,0.484,23,93,6.25,167,Frequent,Marsh,Mixed,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
677,Pantanal,Location_0677,Brazil,-18.0591,-56.9927,159,May,1979,71068,140000,0.508,16,63,11.99,271,Annual,Swamp,Aquatic,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
678,Amazon_Mainstem,Location_0678,Brazil,-2.1361,-58.9047,181,Dec,1981,27296,50000,0.546,23,119,1.24,203,Annual,Swamp,Grassland,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
679,Bananal,Location_0679,Brazil,-9.5517,-51.1907,142,Apr,1983,8373,20000,0.419,21,104,7.72,326,Frequent,Marsh,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
680,Llanos_de_Mojos,Location_0680,Bolivia,-14.1843,-61.2973,89,Dec,1984,46306,60000,0.772,27,221,6.35,393,Permanent,Savanna,Grassland,No,Yes,No,No,No,Aquatic_Plants_Only
681,Pantanal,Location_0681,Brazil,-18.8651,-57.6076,212,May,1982,92909,140000,0.664,18,146,3.11,265,Annual,Floodplain_Forest,Aquatic,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
682,Llanos_de_Mojos,Location_0682,Bolivia,-13.8127,-64.4616,189,Jul,1985,9009,60000,0.15,9,62,6.46,57,Occasional,Marsh,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
683,Amazon_Mainstem,Location_0683,Brazil,-2.7668,-63.8271,240,Sep,1982,3908,50000,0.078,3,63,5.78,87,Rare,Swamp,Aquatic,No,No,No,No,Yes,Standard_Crops_OK
684,Pantanal,Location_0684,Brazil,-20.1049,-57.5995,240,Dec,1979,125296,140000,0.895,19,200,2.46,392,Permanent,Savanna,Sedges,No,Yes,No,No,No,Aquatic_Plants_Only
685,Pantanal,Location_0685,Brazil,-19.1508,-55.6153,128,Sep,1983,24044,140000,0.172,10,33,4.43,77,Occasional,Savanna,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
686,Bananal,Location_0686,Brazil,-10.3815,-51.1789,241,Apr,1981,8700,20000,0.435,20,53,10.02,288,Frequent,Swamp,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
687,Pantanal,Location_0687,Brazil,-19.9209,-56.5058,150,Mar,1985,82170,140000,0.587,17,90,3.6,190,Annual,Open_Water,Sedges,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
688,Pantanal,Location_0688,Brazil,-17.6945,-55.2321,135,Sep,1981,34465,140000,0.246,6,78,4.73,74,Occasional,Savanna,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
689,Amazon_Mainstem,Location_0689,Brazil,-3.9283,-67.7284,168,Jan,1981,19663,50000,0.393,16,80,9.83,157,Frequent,Marsh,Mixed,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
690,Roraima,Location_0690,Brazil,3.2017,-61.0093,201,Jul,1981,529,5000,0.106,1,38,2.61,37,Occasional,Open_Water,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
691,Llanos_Orinoco,Location_0691,Venezuela,9.9047,-71.3473,121,Feb,1981,15338,40000,0.383,30,92,3.47,331,Frequent,Floodplain_Forest,Sedges,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
692,Amazon_Mainstem,Location_0692,Brazil,-2.8119,-65.7135,218,May,1983,34166,50000,0.683,28,233,3.47,311,Annual,Swamp,Sedges,Yes,No,No,No,No,Aquatic_Plants_Only
693,Pantanal,Location_0693,Brazil,-19.6572,-57.9133,223,Jun,1980,16582,140000,0.118,8,29,9.28,71,Occasional,Open_Water,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
694,Pantanal,Location_0694,Brazil,-16.5349,-55.1143,231,Aug,1987,32225,140000,0.23,7,39,11.56,85,Occasional,Open_Water,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
695,Amazon_Mainstem,Location_0695,Brazil,-2.6046,-53.4632,147,Jul,1979,9112,50000,0.182,9,22,6.25,24,Occasional,Savanna,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
696,Bananal,Location_0696,Brazil,-11.0212,-49.7677,105,Nov,1987,4908,20000,0.245,17,34,10.4,365,Occasional,Marsh,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
697,Bananal,Location_0697,Brazil,-13.5485,-49.5316,183,Apr,1985,6222,20000,0.311,15,85,3.37,255,Frequent,Savanna,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
698,Llanos_Orinoco,Location_0698,Venezuela,8.8156,-66.0083,151,Feb,1980,20193,40000,0.505,20,78,2.96,213,Annual,Open_Water,Mixed,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
699,Llanos_Orinoco,Location_0699,Venezuela,9.7113,-68.2364,210,Aug,1980,2342,40000,0.059,5,65,1.15,76,Rare,Floodplain_Forest,Aquatic,No,No,No,No,Yes,Standard_Crops_OK
700,Bananal,Location_0700,Brazil,-9.2953,-50.3516,235,Jul,1982,1973,20000,0.099,2,53,9.86,74,Rare,Swamp,Palm_Swamp,No,No,No,No,Yes,Standard_Crops_OK
701,Llanos_de_Mojos,Location_0701,Bolivia,-15.9316,-64.6742,188,Feb,1984,35393,60000,0.59,25,125,11.81,392,Annual,Marsh,Mixed,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
702,Pantanal,Location_0702,Brazil,-16.0323,-56.6355,239,Apr,1980,101440,140000,0.725,26,219,11.43,316,Permanent,Riparian,Grassland,No,Yes,No,No,No,Aquatic_Plants_Only
703,Pantanal,Location_0703,Brazil,-17.5868,-56.3758,75,Apr,1984,115293,140000,0.824,17,132,0.8,380,Permanent,Savanna,Mixed,No,Yes,No,No,No,Aquatic_Plants_Only
704,Llanos_Orinoco,Location_0704,Venezuela,9.194,-67.4145,165,Feb,1986,18242,40000,0.456,28,90,3.59,342,Frequent,Riparian,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
705,Bananal,Location_0705,Brazil,-12.4676,-51.2876,214,Jun,1979,2867,20000,0.143,3,33,7.32,55,Occasional,Savanna,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
706,Roraima,Location_0706,Brazil,4.3245,-60.4612,176,May,1980,1798,5000,0.36,16,129,10.46,305,Frequent,Swamp,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
707,Llanos_Orinoco,Location_0707,Venezuela,9.6641,-69.2577,166,Mar,1979,12378,40000,0.309,15,143,5.06,373,Frequent,Savanna,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
708,Amazon_Mainstem,Location_0708,Brazil,-3.1675,-67.5646,233,Jul,1979,6401,50000,0.128,9,22,5.65,79,Occasional,Swamp,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
709,Roraima,Location_0709,Brazil,2.6291,-60.6259,81,Aug,1982,504,5000,0.101,2,66,10.05,79,Occasional,Savanna,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
710,Llanos_Orinoco,Location_0710,Venezuela,8.8199,-71.5937,249,Nov,1984,23183,40000,0.58,15,53,6.78,242,Annual,Marsh,Forest,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
711,Llanos_Orinoco,Location_0711,Venezuela,5.5642,-70.1149,168,Sep,1981,5551,40000,0.139,7,30,2.92,54,Occasional,Floodplain_Forest,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
712,Roraima,Location_0712,Brazil,3.1175,-60.2273,156,Nov,1981,2095,5000,0.419,30,92,10.05,279,Frequent,Riparian,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
713,Llanos_de_Mojos,Location_0713,Bolivia,-13.1305,-64.9898,55,Apr,1982,40307,60000,0.672,19,299,8.52,285,Annual,Riparian,Grassland,Yes,No,No,No,No,Aquatic_Plants_Only
714,Pantanal,Location_0714,Brazil,-20.1936,-55.9619,82,Aug,1982,20490,140000,0.146,7,27,9.55,82,Occasional,Marsh,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
715,Pantanal,Location_0715,Brazil,-17.1618,-56.3051,235,Dec,1982,81346,140000,0.581,18,149,1.82,373,Annual,Riparian,Mixed,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
716,Roraima,Location_0716,Brazil,2.7803,-60.4977,233,Jan,1981,1899,5000,0.38,15,105,0.94,190,Frequent,Riparian,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
717,Pantanal,Location_0717,Brazil,-16.4977,-56.3171,154,Oct,1982,40813,140000,0.292,10,13,6.19,72,Occasional,Swamp,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
718,Pantanal,Location_0718,Brazil,-19.4162,-57.548,58,Sep,1983,37301,140000,0.266,10,24,7.16,39,Occasional,Open_Water,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
719,Llanos_Orinoco,Location_0719,Venezuela,9.043,-70.3048,203,Jun,1980,5350,40000,0.134,2,38,9.86,45,Occasional,Marsh,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
720,Pantanal,Location_0720,Brazil,-20.3989,-55.7778,155,Oct,1983,31622,140000,0.226,5,79,9.54,97,Occasional,Marsh,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
721,Amazon_Mainstem,Location_0721,Brazil,-1.5757,-69.4895,120,Aug,1981,6435,50000,0.129,4,37,0.95,29,Occasional,Floodplain_Forest,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
722,Roraima,Location_0722,Brazil,2.3346,-61.4932,72,Mar,1981,1894,5000,0.379,19,74,6.46,210,Frequent,Savanna,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
723,Llanos_de_Mojos,Location_0723,Bolivia,-13.7618,-63.199,112,May,1986,24178,60000,0.403,17,106,9.84,319,Frequent,Savanna,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
724,Pantanal,Location_0724,Brazil,-19.5921,-56.302,203,Dec,1986,60095,140000,0.429,28,84,10.74,303,Frequent,Floodplain_Forest,Forest,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
725,Pantanal,Location_0725,Brazil,-17.9843,-56.0707,112,May,1985,76121,140000,0.544,25,61,4.33,182,Annual,Marsh,Palm_Swamp,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
726,Roraima,Location_0726,Brazil,3.6283,-59.7046,203,Dec,1986,2100,5000,0.42,24,57,4.07,223,Frequent,Marsh,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
727,Roraima,Location_0727,Brazil,2.5935,-61.156,69,Jan,1985,1625,5000,0.325,19,129,11.2,240,Frequent,Swamp,Palm_Swamp,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
728,Bananal,Location_0728,Brazil,-11.6941,-49.7265,174,Jan,1982,8699,20000,0.435,18,83,2.3,332,Frequent,Swamp,Aquatic,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
729,Llanos_de_Mojos,Location_0729,Bolivia,-15.9319,-61.0574,148,Jan,1984,43393,60000,0.723,26,269,4.04,382,Permanent,Marsh,Sedges,No,Yes,No,No,No,Aquatic_Plants_Only
730,Roraima,Location_0730,Brazil,4.1029,-60.9973,196,Oct,1981,731,5000,0.146,6,19,2.84,47,Occasional,Open_Water,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
731,Llanos_Orinoco,Location_0731,Venezuela,5.5422,-70.2416,153,Mar,1986,23055,40000,0.576,27,68,8.08,225,Annual,Swamp,Grassland,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
732,Llanos_de_Mojos,Location_0732,Bolivia,-12.1775,-63.9229,68,Jul,1982,10638,60000,0.177,4,17,10.27,28,Occasional,Marsh,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
733,Amazon_Mainstem,Location_0733,Brazil,-4.3881,-59.9037,223,Mar,1979,16952,50000,0.339,23,116,10.65,155,Frequent,Savanna,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
734,Llanos_Orinoco,Location_0734,Venezuela,5.4117,-69.1215,157,Jan,1987,27007,40000,0.675,20,190,10.65,215,Annual,Marsh,Mixed,Yes,No,Yes,No,No,Aquatic_Plants_Only
735,Llanos_Orinoco,Location_0735,Venezuela,8.4628,-69.4261,156,Jul,1986,6887,40000,0.172,8,10,11.1,82,Occasional,Floodplain_Forest,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
736,Llanos_Orinoco,Location_0736,Venezuela,4.3296,-68.7592,183,Dec,1982,21992,40000,0.55,19,89,2.67,364,Annual,Riparian,Mixed,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
737,Roraima,Location_0737,Brazil,3.0001,-60.9305,184,May,1985,1370,5000,0.274,16,24,11.87,248,Occasional,Marsh,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
738,Llanos_Orinoco,Location_0738,Venezuela,7.1466,-68.1045,216,Apr,1986,23856,40000,0.596,28,148,1.23,344,Annual,Floodplain_Forest,Sedges,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
739,Llanos_Orinoco,Location_0739,Venezuela,4.6559,-66.9375,168,Jul,1981,6539,40000,0.163,9,1,1.91,83,Occasional,Savanna,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
740,Amazon_Mainstem,Location_0740,Brazil,-2.2557,-67.597,115,Dec,1983,29373,50000,0.587,27,68,10.14,320,Annual,Riparian,Mixed,Yes,No,Yes,Yes,Marginal,Aquatic_Plants_Only
741,Pantanal,Location_0741,Brazil,-16.2132,-57.5843,51,Jul,1982,28083,140000,0.201,2,14,8.02,49,Occasional,Riparian,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
742,Pantanal,Location_0742,Brazil,-16.194,-56.9117,74,Jul,1985,17077,140000,0.122,7,9,3.0,42,Occasional,Savanna,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
743,Llanos_Orinoco,Location_0743,Venezuela,4.5043,-67.6808,229,Nov,1987,27837,40000,0.696,19,166,5.82,326,Annual,Marsh,Mixed,Yes,No,Yes,No,No,Aquatic_Plants_Only
744,Llanos_de_Mojos,Location_0744,Bolivia,-14.4411,-67.9143,227,Dec,1985,41781,60000,0.696,27,234,7.11,209,Annual,Marsh,Grassland,Yes,No,No,No,No,Aquatic_Plants_Only
745,Llanos_de_Mojos,Location_0745,Bolivia,-14.5415,-63.2278,211,Oct,1983,6578,60000,0.11,1,28,3.48,36,Occasional,Savanna,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
746,Amazon_Mainstem,Location_0746,Brazil,-4.0572,-67.7644,125,Nov,1979,15175,50000,0.303,25,142,1.45,284,Frequent,Savanna,Forest,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
747,Llanos_Orinoco,Location_0747,Venezuela,4.1455,-66.8313,184,Jan,1981,12408,40000,0.31,18,84,9.57,322,Frequent,Swamp,Palm_Swamp,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
748,Bananal,Location_0748,Brazil,-10.0806,-51.4959,181,Mar,1981,8142,20000,0.407,17,120,11.61,344,Frequent,Savanna,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
749,Amazon_Mainstem,Location_0749,Brazil,-1.7718,-58.815,206,May,1981,34532,50000,0.691,29,163,2.64,225,Annual,Swamp,Grassland,Yes,No,Yes,No,No,Aquatic_Plants_Only
750,Llanos_de_Mojos,Location_0750,Bolivia,-12.0983,-67.0659,158,Jun,1984,8641,60000,0.144,8,2,8.11,41,Occasional,Open_Water,Mixed,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
751,Roraima,Location_0751,Brazil,4.3684,-60.4725,99,Dec,1981,1900,5000,0.38,27,127,8.28,155,Frequent,Riparian,Grassland,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
752,Llanos_Orinoco,Location_0752,Venezuela,8.7663,-66.4767,249,Apr,1980,26999,40000,0.675,29,294,4.4,394,Annual,Savanna,Forest,Yes,No,No,No,No,Aquatic_Plants_Only
753,Llanos_Orinoco,Location_0753,Venezuela,5.6033,-70.9509,109,Feb,1980,17315,40000,0.433,29,136,9.87,382,Frequent,Savanna,Aquatic,Yes,No,Yes,Marginal,Marginal,Flood_Tolerant_Species
754,Bananal,Location_0754,Brazil,-14.5965,-51.9018,109,Feb,1981,4001,20000,0.2,24,58,6.28,227,Occasional,Marsh,Forest,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
755,Amazon_Mainstem,Location_0755,Brazil,-2.4724,-52.9741,98,Jul,1984,8080,50000,0.162,8,17,11.28,27,Occasional,Savanna,Aquatic,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
756,Pantanal,Location_0756,Brazil,-16.3588,-55.893,167,Nov,1980,56629,140000,0.404,17,94,2.49,230,Frequent,Swamp,Grassland,Yes,No,Yes,Yes,Yes,Flood_Tolerant_Species
757,Roraima,Location_0757,Brazil,3.1861,-61.1634,106,Oct,1987,583,5000,0.117,5,46,11.32,100,Occasional,Open_Water,Palm_Swamp,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
758,Amazon_Mainstem,Location_0758,Brazil,-1.9418,-61.0582,77,Apr,1979,19448,50000,0.389,18,150,3.8,260,Frequent,Riparian,Aquatic,Yes,No,Yes,Marginal,No,Flood_Tolerant_Species
759,Bananal,Location_0759,Brazil,-13.7234,-50.4801,160,Apr,1980,5782,20000,0.289,18,51,2.17,237,Occasional,Floodplain_Forest,Grassland,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
760,Llanos_Orinoco,Location_0760,Venezuela,7.8763,-66.5314,223,Jan,1987,25757,40000,0.644,16,300,3.75,276,Annual,Marsh,Sedges,Yes,No,No,No,No,Aquatic_Plants_Only
761,Llanos_de_Mojos,Location_0761,Bolivia,-12.2495,-65.0156,231,Dec,1983,30450,60000,0.507,22,149,2.84,322,Annual,Riparian,Forest,Yes,No,Yes,No,Marginal,Aquatic_Plants_Only
762,Bananal,Location_0762,Brazil,-12.1079,-50.5871,249,Jul,1986,1811,20000,0.091,9,51,0.97,99,Rare,Floodplain_Forest,Forest,No,No,No,No,Yes,Standard_Crops_OK
763,Llanos_de_Mojos,Location_0763,Bolivia,-14.2897,-64.3566,204,Oct,1983,14926,60000,0.249,9,2,4.58,84,Occasional,Swamp,Sedges,No,No,Marginal,Marginal,Yes,Moderately_Tolerant_Species
